Address,Municipality,classdesc,usedesc,saledate,saleprice
1134 MCKNIGHT DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/21/1986, $-   
1115 MCKNIGHT DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/30/2007, $1.00 
5769 CLARK AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/17/2004, $1.00 
5744 CLARK AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/27/1995, $1.00 
5748 CLARK AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/20/2006, $1.00 
5752 CLARK AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/22/2009, $1.00 
0 CLARK AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,VACANT LAND,1/22/2009, $1.00 
5764 CLARK AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/5/2005, $-   
5790 CLARK AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/21/2014, $1.00 
1163 LOGAN RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/16/1998, $1.00 
6055 RAMSGATE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/13/1994, $1.00 
6049 RAMSGATE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/25/1990, $-   
6025 RAMSGATE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/4/1986, $1.00 
5907 GLEN HILL DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/7/2014, $1.00 
5825 SOUTHAMPTON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/11/2012, $1.00 
4024 HAZELJACK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/8/2009, $1.00 
5024 HULL DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/13/2009, $1.00 
993 DELFIELD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/16/1993, $1.00 
438 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/28/2005, $1.00 
5826 SOUTHAMPTON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/2/2016, $1.00 
5808 SOUTHAMPTON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/11/1989, $1.00 
5881 GLEN HILL DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/16/2003, $1.00 
5870 GLEN ORA DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/24/1993, $1.00 
5820 GLEN ORA DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/31/2012, $1.00 
5796 HAPPY HILLS DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/11/1993, $1.00 
0 HAPPY HILLS DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,VACANT LAND,11/4/2015, $1.00 
1248 MCKNIGHT DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/22/2000, $1.00 
1259 MCKNIGHT DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/8/2013, $1.00 
5723 GLEN HILL DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/10/2002, $1.00 
5671 GLEN HILL DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/20/2008, $1.00 
5929 KEYSTONE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/27/2007, $1.00 
5684 GLEN HILL DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/9/1994, $1.00 
5932 KEYSTONE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/30/2006, $1.00 
1144 GRANDVIEW DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/23/2001, $1.00 
5737 WILSON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/9/2011, $1.00 
1215 LOGAN RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,CONDOMINIUM,8/22/2003, $1.00 
5855 WILSON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/8/2012, $1.00 
5849 WILSON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/12/1994, $1.00 
5826 GLENDALE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/29/2007, $1.00 
5809 CLARK AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/27/2015, $1.00 
5815 CLARK AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/30/1990, $1.00 
5827 CLARK AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/7/2000, $1.00 
5843 CLARK AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/12/2011, $1.00 
1180 LOGAN RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/11/2010, $1.00 
1171 GRANDVIEW DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/23/1992, $1.00 
981 DELFIELD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/7/1999, $1.00 
969 DELFIELD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/9/2016, $1.00 
5898 SOUTHAMPTON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/25/2004, $1.00 
923 DELFIELD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/8/2011, $1.00 
922 DELFIELD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/22/1993, $1.00 
922 DELFIELD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,VACANT LAND,10/10/2001, $-   
934 DELFIELD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/12/1998, $1.00 
0 DELFIELD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,VACANT LAND,11/20/2015, $1.00 
1006 DELFIELD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/17/2003, $1.00 
1000 DELFIELD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/20/2015, $1.00 
5931 IRISHTOWN RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/14/2008, $-   
5809 GLENBROOK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/14/2012, $1.00 
5808 GLENBROOK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/28/1990, $1.00 
5701 HAPPY HILLS DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/23/1993, $-   
5717 HAPPY HILLS DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/2/2013, $1.00 
5741 HAPPY HILLS DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,VACANT LAND,11/20/2009, $1.00 
5741 HAPPY HILLS DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/20/2009, $1.00 
5592 GLEN HILL DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/15/1986, $1.00 
5552 GLEN HILL DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/16/1986, $1.00 
5971 CHERRYVIEW LN BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/22/2003, $1.00 
5992 PUDDING STONE LN BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/11/2013, $1.00 
5985 CHERRYVIEW LN BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/26/2014, $1.00 
5708 WILSON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/29/2006, $1.00 
5658 WILSON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/2/1994, $1.00 
5996 CHERRYVIEW LN BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/29/2004, $1.00 
5990 CHERRYVIEW LN BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/17/2002, $1.00 
5990 CHERRYVIEW LN BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,VACANT LAND,4/17/2002, $1.00 
5980 CHERRYVIEW LN BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/5/2007, $1.00 
5734 WILSON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/29/2003, $1.00 
5716 WILSON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/4/2015, $1.00 
5751 WILSON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/19/2008, $1.00 
5791 WILSON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/2/2009, $1.00 
5881 WILSON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/27/2007, $1.00 
5843 WILSON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/22/2009, $1.00 
5870 WILSON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/22/2015, $1.00 
5896 KINGS SCHOOL RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/18/1987, $1.00 
5902 KINGS SCHOOL RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/22/1994, $-   
3604 SOUTH PARK RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/23/1993, $1.00 
3608 SOUTH PARK RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/31/1996, $-   
3609 SOUTH PARK RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/17/2011, $1.00 
434 PARKRIDGE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/24/1995, $1.00 
429 PARKRIDGE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/31/1992, $1.00 
3577 SOUTH PARK RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/3/2012, $1.00 
342 MIDDLEGATE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/18/1997, $1.00 
3680 MAPLEVUE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/24/2009, $1.00 
351 MIDDLEGATE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/14/2005, $1.00 
3644 MAPLEVUE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/9/2010, $1.00 
3611 MAPLEVUE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/29/2015, $1.00 
3605 MAPLEVUE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/1/2010, $1.00 
3544 MAPLEVUE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/4/2012, $1.00 
1049 CENTERGATE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/28/2011, $1.00 
1040 CENTERGATE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/25/2002, $1.00 
1030 CENTERGATE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/3/2003, $-   
3521 ASHLAND DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/14/2003, $1.00 
567 FLORENCE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/17/2011, $1.00 
3500 ASHLAND DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/13/1992, $1.00 
3285 FOREST RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/30/1995, $1.00 
3279 FOREST RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/19/1991, $1.00 
3237 FOREST RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/9/1991, $-   
3229 FOREST RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/9/2000, $1.00 
3519 MAPLEVUE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/11/2000, $1.00 
3539 MAPLEVUE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/26/2006, $-   
1064 CENTERGATE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/12/2015, $-   
627 GLENROCK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/27/1998, $-   
633 GLENROCK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/15/2004, $-   
666 GLENROCK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/28/2014, $1.00 
648 GLENROCK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/2/2010, $1.00 
630 GLENROCK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/25/2015, $1.00 
3354 FOREST RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/21/1998, $1.00 
3332 FOREST RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/2/2010, $1.00 
3693 MAPLEVUE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/3/1995, $1.00 
459 PARKRIDGE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/6/2014, $1.00 
0 PARKRIDGE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,VACANT LAND,3/7/1990, $1.00 
474 PARKRIDGE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/24/2012, $1.00 
456 PARKRIDGE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/3/2009, $1.00 
3604 ASHLAND DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/9/2009, $1.00 
1000 CENTERGATE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/2/2001, $1.00 
1001 CENTERGATE DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/15/2013, $1.00 
3645 ASHLAND DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/7/2011, $1.00 
3639 ASHLAND DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/12/2009, $1.00 
3308 FOREST RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/19/2014, $-   
3592 ASHLAND DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/2/2011, $1.00 
3549 ASHLAND DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/31/2003, $1.00 
3555 ASHLAND DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/22/2013, $1.00 
3585 ASHLAND DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/16/2001, $1.00 
979 CORK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/26/2011, $1.00 
973 CORK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/29/2001, $1.00 
967 CORK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/10/2005, $-   
943 CORK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/17/1998, $1.00 
1010 CORK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/13/2012, $1.00 
974 VISTA GLEN DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/20/1990, $1.00 
543 CLIFTON RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/16/2004, $1.00 
550 CLIFTON RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/31/2001, $1.00 
542 CLIFTON RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/1/2001, $1.00 
518 CLIFTON RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/26/1991, $-   
510 CLIFTON RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/29/2015, $-   
5813 SOUTHAMPTON DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/3/2009, $1.00 
393 FRUITWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/28/2005, $-   
480 FRUITWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/9/2012, $1.00 
561 CLIFTON RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/16/2008, $-   
5995 DASHWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/31/1998, $1.00 
568 CLIFTON RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/24/2012, $1.00 
543 FRUITWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/18/2002, $1.00 
5911 DASHWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/30/2009, $-   
5923 DASHWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/16/2011, $1.00 
789 MARVLE VALLEY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/9/2009, $1.00 
5953 DASHWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/14/2007, $1.00 
5977 DASHWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/9/2011, $1.00 
5940 DASHWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/19/2012, $1.00 
5916 DASHWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/19/2009, $1.00 
1018 BATTLEFORD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/28/1998, $1.00 
1040 CORK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/22/1986, $-   
1052 CORK DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/15/2002, $1.00 
597 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/25/2006, $1.00 
598 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/29/1992, $1.00 
592 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/16/2011, $1.00 
5869 DASHWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/16/2007, $1.00 
5857 DASHWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/26/1992, $1.00 
5851 DASHWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/5/2002, $1.00 
5845 IRISHTOWN RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/19/2014, $1.00 
5820 IRISHTOWN RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/16/1999, $1.00 
453 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/24/2015, $1.00 
486 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/25/2013, $1.00 
468 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/18/2008, $1.00 
380 FRUITWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/20/2006, $1.00 
1051 HIGHFIELD RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/28/2008, $1.00 
1074 HIGHFIELD RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/3/2010, $1.00 
1068 HIGHFIELD RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/28/2009, $1.00 
1075 HIGHFIELD RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/11/2002, $1.00 
1180 TIDEWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/26/1992, $1.00 
1154 TIDEWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/23/1994, $1.00 
1148 TIDEWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/1/2005, $-   
36 GREY FOX CIR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/14/2006, $1.00 
1127 TIDEWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,9/13/2013, $1.00 
6060 PENNWOOD CT BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/14/2014, $1.00 
623 CLIFTON RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/7/2006, $1.00 
574 FRUITWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/20/1997, $1.00 
546 FRUITWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/24/2007, $1.00 
555 FRUITWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/17/2009, $1.00 
585 FRUITWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/28/1998, $1.00 
648 CLIFTON RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/22/1989, $1.00 
592 FRUITWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/3/2013, $1.00 
647 FRUITWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/20/2001, $-   
604 FRUITWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/14/1993, $-   
652 FRUITWOOD DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/20/2015, $1.00 
670 CLIFTON RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/22/1995, $1.00 
691 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/11/2011, $1.00 
653 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,12/26/2006, $1.00 
643 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/31/2014, $1.00 
633 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/30/1996, $-   
800 DONEGAL DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/2/2006, $1.00 
676 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/28/2003, $1.00 
680 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/28/1988, $1.00 
690 GALWAY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,1/13/1993, $1.00 
752 MARVLE VALLEY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,3/16/1993, $1.00 
753 MARVLE VALLEY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/17/2005, $1.00 
735 MARVLE VALLEY DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/9/2001, $-   
5923 IRISHTOWN RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/16/1996, $-   
5920 IRISHTOWN RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/5/2016, $1.00 
5905 LEPRECHAUN DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/25/1997, $1.00 
