Address,Municipality,classdesc,usedesc,saledate,saleprice
0 ORCHARD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/1/1921, $-   
0 ORCHARD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/4/1921, $-   
0 ORCHARD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/1/1921, $-   
0 ORCHARD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/4/1921, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,9/14/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/29/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/17/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,9/9/1924, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,6/26/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,6/12/1923, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/23/1921, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/18/1921, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/27/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,9/16/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,3/10/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/30/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/20/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/5/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,5/15/1923, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/7/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/1/1921, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/4/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,5/25/1926, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/8/1921, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/1/1921, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,8/29/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/5/1921, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/20/1921, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,2/15/1922, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,5/16/1932, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,3/16/1950, $-   
0 APEX LN SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,2/27/1963, $-   
0 WOOD ST SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,6/19/1946, $-   
0 GROVE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/21/1953, $-   
0 4TH ALY SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,3/1/1976, $-   
3601 BRANDIS AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/28/1978, $1.00 
0 GROVE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,9/15/1952, $-   
0 GROVE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/18/1978, $-   
3605 BOFF ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/29/1975," $6,000.00 "
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,2/19/1929, $-   
3610 DOWNING ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/30/1980, $-   
125 DOWNING ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/11/1947, $-   
3607 EDGEWOOD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,TWO FAMILY,12/27/1948, $-   
3605 EDGEWOOD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/7/1957, $-   
2624 BRANDIS ALY SOUTH PARK PA 15129,South Park  ,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",6/17/1947, $-   
2600 GROVE RD SOUTH PARK PA 15129,South Park  ,GOVERNMENT,TOWNSHIP GOVERNMENT,3/29/1985, $-   
3603 BOFF ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,TWO FAMILY,10/9/1979, $-   
0 BOFF ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/16/1947, $-   
2517 GROVE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/16/1947, $-   
0 GROVE RD SOUTH PARK PA 15129,South Park  ,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",4/16/1947, $-   
2518 GROVE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/16/1944, $-   
2522 GROVE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/16/1947, $-   
0 STEWART RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,5/31/1985," $10,000.00 "
2640 PINE HILL RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/6/1977," $55,500.00 "
2611 OAKHILL DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/3/1979, $1.00 
2629 OAKHILL DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/7/1963, $-   
2650 OAKHILL DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/9/1950, $-   
3616 DOWNING ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/15/1984," $25,000.00 "
0 WOOD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,RES AUX BUILDING (NO HOUSE),5/28/1982," $2,500.00 "
3851 WOOD ST SOUTH PARK PA 15129,South Park  ,COMMERCIAL,COMMERCIAL GARAGE,10/3/1984," $45,000.00 "
3801 BROWNSVILLE RD SOUTH PARK PA 15129,South Park  ,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",4/15/1941, $-   
0 WASHINGTON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,3/16/1929, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/22/1928, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,7/14/1923, $-   
0 WASHINGTON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,2/28/1927, $-   
1513 WASHINGTON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/18/1965, $-   
6130 BROAD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/15/1965, $-   
6131 BROAD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/30/1983," $18,900.00 "
1500 WASHINGTON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/14/1972, $-   
6125 BROAD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/31/1968, $-   
6124 BROAD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/1/1959, $-   
6135 MURRAY AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/15/1957, $-   
6107 MURRAY AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/26/1966, $-   
1442 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/12/1973, $-   
1437 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/14/1971, $-   
1618 MAIN BLVD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/9/1969, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,6/6/1925, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,6/12/1984, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/8/1924, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/8/1953, $-   
1543 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/25/1959, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,5/31/1927, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,8/31/1926, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,1/17/1928, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/7/1926, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,8/22/1924, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/6/1932, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,5/17/1968, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/19/1901, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,5/20/1922, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,2/9/1926, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,6/12/1984, $-   
1549 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/28/1969, $-   
6024 BROAD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/22/1978, $-   
6030 BROAD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/15/1963, $-   
0 BROAD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,9/21/1973, $-   
6025 BROAD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/9/1960, $-   
1512 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/28/1970, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/1/1930, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/17/1933, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,2/1/1924, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,8/22/1924, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/9/1927, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,2/27/1929, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,5/10/1923, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/14/1926, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,1/27/1925, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/19/1985, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,8/16/1977," $4,000.00 "
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,4/11/1923, $-   
1549 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/6/1960, $-   
1537 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/5/1950, $1.00 
1525 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/30/1976," $40,000.00 "
1500 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/15/1970, $-   
1512 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/5/1974," $26,300.00 "
1548 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/24/1968, $-   
6027 PLEASANT ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/27/1977," $38,500.00 "
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/26/1978, $500.00 
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/24/1980," $1,176.00 "
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/12/1982, $817.00 
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/26/1928, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/3/1931, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/17/1930, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,4/18/1978, $-   
1613 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/5/1983," $67,000.00 "
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,3/5/1927, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/10/1960, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/10/1970, $-   
1525 WASHINGTON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/2/1985," $49,000.00 "
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,4/18/1978, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,6/23/1923, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/30/1921, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/1/1927, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/1/1927, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,1/9/1923, $-   
0 WILSON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/5/1922, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,5/6/1948, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,1/21/1927, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,6/24/1926, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/20/1926, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,5/5/1950, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,3/23/1927, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,3/19/1927, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,1/20/1925, $-   
0 HARDING AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,1/3/1923, $-   
0 MAIN BLVD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,6/26/1922, $-   
0 MAIN BLVD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/15/1922, $-   
0 MAIN BLVD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/5/1976," $2,000.00 "
0 MAIN BLVD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/5/1976," $2,000.00 "
1654 MAIN BLVD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/28/1974, $-   
1648 MAIN BLVD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/21/1969, $-   
0 MAIN BLVD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,8/1/1924, $-   
0 MAIN BLVD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/26/1921, $-   
0 MAIN BLVD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/4/1922, $-   
0 MAIN BLVD SOUTH PARK PA 15129,South Park  ,GOVERNMENT,OWNED BY BOARD OF EDUCATION,6/12/1984, $-   
0 GRANT ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,5/10/1923, $-   
0 HELEN ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/21/1982, $-   
0 CRESTVIEW DR SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,4/18/1978, $-   
6384 CRESTVIEW DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/29/1955, $-   
6382 CRESTVIEW DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/28/1967, $-   
6353 CRESTVIEW DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/22/1965, $-   
6357 CRESTVIEW DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/27/1965, $-   
6377 WHITEWOOD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/24/1961, $-   
6301 BROAD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/11/1971, $-   
6319 CRESTVIEW DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/8/1971, $-   
6314 CRESTVIEW DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/7/1967, $-   
6310 CRESTVIEW DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/28/1971, $-   
0 BROAD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,2/26/1983, $-   
0 HELEN ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/8/1982, $1.00 
0 HELEN ST SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,1/14/1980, $500.00 
6298 HELEN ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/30/1972, $-   
0 HELEN ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,12/30/1977, $-   
0 HELEN ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,4/11/1975, $-   
6206 BROAD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/21/1978, $-   
0 BROAD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,2/26/1983, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,4/18/1978, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,4/18/1978, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,4/18/1978, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,3/21/1963, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/8/1924, $-   
6434 HIGHVIEW ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/27/1961, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,4/18/1978, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/24/1980," $1,522.00 "
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,4/18/1978, $-   
6432 HIGHVIEW ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/3/1982," $59,900.00 "
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,6/3/1982," $59,900.00 "
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,11/27/1929, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,1/17/1928, $-   
0 WASHINGTON AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,3/23/1973, $-   
6430 HIGHVIEW ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/5/1972, $-   
0 PLEASANT ST SOUTH PARK PA 15129,South Park  ,GOVERNMENT,TOWNSHIP GOVERNMENT,3/29/1985, $-   
0 WHITEWOOD ST SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,4/18/1978, $-   
0 WHITEWOOD ST SOUTH PARK PA 15129,South Park  ,GOVERNMENT,TOWNSHIP GOVERNMENT,9/30/1964, $-   
6372 CRESTVIEW DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/30/1984," $40,500.00 "
6376 CRESTVIEW DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/29/1978," $40,000.00 "
6214 PLEASANT ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/13/1974," $21,000.00 "
6218 PLEASANT ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/27/1985," $32,000.00 "
6209 PLEASANT ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/14/1976," $25,500.00 "
6203 PLEASANT ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/29/1952, $-   
0 PLEASANT ST SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,4/18/1978, $-   
0 WASHINGTON AVE SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,4/18/1978, $-   
0 WASHINGTON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,3/23/1948, $-   
0 WASHINGTON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/7/1958, $-   
6415 HELEN ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/8/1976," $35,000.00 "
6413 HELEN ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/21/1952, $-   
6428 HIGHVIEW ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/8/1974, $-   
1735 WASHINGTON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/1/1956, $-   
0 WASHINGTON AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,RES AUX BUILDING (NO HOUSE),8/10/1957, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,8/22/1924, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,6/8/1922, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,4/1/1924, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,7/13/1926, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,6/12/1923, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,6/15/1923, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,2/25/1924, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,7/10/1923, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,6/8/1923, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,3/23/1923, $-   
0 LINCOLN AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,3/17/1923, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,7/7/1926, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,11/21/1923, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,10/30/1923, $-   
0 ROOSEVELT AVE SOUTH PARK PA 15129,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,7/6/1926, $-   
